Year Month,Postal Code,Customer Class,Total Gallons
201808,78702,Irrigation - City of Austin,933100
201808,78702,Irrigation - Commercial,3463800
201808,78703,Austin Water Utility,11100
201808,78703,City of Austin,2549100
201808,78703,Commercial,14544100
201808,78703,Irrigation - City of Austin,713200
201808,78703,Irrigation - Commercial,3405500
201808,78704,Austin Water Utility,8900
201808,78704,City of Austin,3139300
201808,78704,Commercial,40668100
201808,78704,Irrigation - City of Austin,484500
201808,78704,Irrigation - Commercial,9006800
201808,78705,Austin Water Utility,2700
201808,78705,City of Austin,170600
201808,78705,Commercial,31145600
201808,78705,Irrigation - City of Austin,68300
201808,78705,Irrigation - Commercial,3635100
201808,78705,Large Volume,5110000
201808,78710,Commercial,38700
201808,78710,Irrigation - Commercial,100
201808,78712,Commercial,4826100
201808,78712,Irrigation - Commercial,13817300
201808,78712,Irrigation - Large Volume,25756000
201808,78712,Large Volume,10090800
201808,78714,Commercial,844600
201808,78714,Irrigation - Commercial,0
201808,78717,Austin Water Utility,100
201808,78717,City of Austin,271000
201808,78717,Commercial,7323100
201808,78717,Irrigation - City of Austin,0
201808,78717,Irrigation - Commercial,12998500
201808,78719,Austin Water Utility,192800
201808,78719,City of Austin,5661200
201808,78719,Commercial,6040800
201808,78719,Irrigation - City of Austin,595600
201808,78719,Irrigation - Commercial,1520800
201808,78719,Wholesale,1957100
201808,78721,Austin Water Utility,4200
201808,78721,City of Austin,1853700
201808,78721,Commercial,5503700
201808,78721,Irrigation - City of Austin,471900
201808,78721,Irrigation - Commercial,2322400
201808,78722,City of Austin,47600
201808,78722,Commercial,4680400
201808,78722,Irrigation - City of Austin,258500
201808,78722,Irrigation - Commercial,1884500
201808,78723,Austin Water Utility,45600
201808,78723,City of Austin,5267900
201808,78723,Commercial,19760700
201808,78723,Irrigation - City of Austin,173800
201808,78723,Irrigation - Commercial,6691800
201808,78724,Austin Water Utility,1263500
201808,78724,City of Austin,11631900
201808,78724,Commercial,6583100
201808,78724,Irrigation - City of Austin,0
201808,78724,Irrigation - Commercial,7215700
201808,78725,Austin Water Utility,9800
201808,78725,City of Austin,600000
201808,78725,Commercial,9772700
201808,78725,Irrigation - Commercial,472500
201808,78725,Large Volume,33708000
201808,78725,Wholesale,1009800
201808,78726,Austin Water Utility,100
201808,78726,City of Austin,16200
201808,78726,Commercial,8526100
201808,78726,Irrigation - Commercial,5126300
201808,78727,City of Austin,29000
201808,78727,Commercial,31521500
201808,78727,Irrigation - City of Austin,0
201808,78727,Irrigation - Commercial,12201400
201808,78728,Commercial,13047500
201808,78728,Irrigation - Commercial,7150800
201808,78728,Wholesale,49765800
201808,78729,City of Austin,201800
201808,78729,Commercial,14325300
201808,78729,Irrigation - City of Austin,33800
201808,78729,Irrigation - Commercial,13256300
201808,78729,Wholesale,45826500
201808,78730,City of Austin,14600
201808,78730,Commercial,4775300
201808,78730,Irrigation - Commercial,8496100
201808,78731,Austin Water Utility,0
201808,78731,City of Austin,329900
201808,78731,Commercial,16717600
201808,78731,Irrigation - City of Austin,1161900
201808,78731,Irrigation - Commercial,4792100
201808,78732,Austin Water Utility,0
201808,78732,Commercial,105400
201808,78732,Irrigation - Commercial,0
201808,78735,Austin Water Utility,0
201808,78735,City of Austin,106100
201808,78735,Commercial,11452200
201808,78735,Irrigation - Commercial,9084900
201808,78735,Large Volume,23585000
201808,78735,Wholesale,439100
201808,78736,Commercial,1590700
201808,78736,Irrigation - Commercial,660200
201808,78737,Commercial,410500
201808,78737,Irrigation - Commercial,336400
201808,78737,Wholesale,478800
201808,78739,City of Austin,7000
201808,78739,Commercial,2072000
201808,78739,Irrigation - City of Austin,200
201808,78739,Irrigation - Commercial,4396700
201808,78739,Wholesale,6152000
201808,78741,City of Austin,1637500
201808,78741,Commercial,21621000
201808,78741,Irrigation - City of Austin,2584100
201808,78741,Irrigation - Commercial,6745100
201808,78741,Large Volume,39560000
201808,78742,Austin Water Utility,0
201808,78742,City of Austin,0
201808,78742,Commercial,1460700
201808,78742,Irrigation - Commercial,99100
201808,78744,Austin Water Utility,501400
201808,78744,City of Austin,550200
201808,78744,Commercial,41836000
201808,78744,Irrigation - City of Austin,4829200
201808,78744,Irrigation - Commercial,18680900
201808,78745,City of Austin,1113100
201808,78745,Commercial,33670700
201808,78745,Irrigation - City of Austin,69500
201808,78745,Irrigation - Commercial,9508100
201808,78745,Wholesale,10601300
201808,78746,Austin Water Utility,323700
201808,78746,City of Austin,1738900
201808,78746,Commercial,17245300
201808,78746,Irrigation - City of Austin,41000
201808,78746,Irrigation - Commercial,7946500
201808,78746,Wholesale,126064800
201808,78747,Austin Water Utility,0
201808,78747,Commercial,5181700
201808,78747,Irrigation - Commercial,2243900
201808,78747,Wholesale,4721100
201808,78748,City of Austin,47300
201808,78748,Commercial,13947500
201808,78748,Irrigation - City of Austin,18800
201808,78748,Irrigation - Commercial,11272800
201808,78748,Wholesale,566400
201808,78749,Austin Water Utility,10800
201808,78749,City of Austin,213900
201808,78749,Commercial,15125500
201808,78749,Irrigation - City of Austin,193500
201808,78749,Irrigation - Commercial,13398300
201808,78750,Austin Water Utility,1076100
201808,78750,City of Austin,438600
201808,78750,Commercial,12329700
201808,78750,Irrigation - City of Austin,111000
201808,78750,Irrigation - Commercial,8740500
201808,78751,City of Austin,34100
201808,78751,Commercial,13149100
201808,78751,Irrigation - City of Austin,9500
201808,78751,Irrigation - Commercial,2209400
201808,78752,Austin Water Utility,300
201808,78752,City of Austin,63300
201808,78752,Commercial,29554100
201808,78752,Irrigation - City of Austin,38200
201808,78752,Irrigation - Commercial,7041000
201808,78753,Austin Water Utility,112300
201808,78753,City of Austin,1477200
201808,78753,Commercial,43353400
201808,78753,Irrigation - City of Austin,727900
201808,78753,Irrigation - Commercial,17748500
201808,78754,Austin Water Utility,0
201808,78754,City of Austin,460400
201808,78754,Commercial,16313200
201808,78754,Irrigation - City of Austin,0
201808,78754,Irrigation - Commercial,9171200
201808,78754,Large Volume,199520500
201808,78755,Commercial,78800
201808,78756,Austin Water Utility,24800
201808,78756,City of Austin,275000
201808,78756,Commercial,14355600
201808,78756,Irrigation - Commercial,1082900
201808,78757,City of Austin,948400
201808,78757,Commercial,17567500
201808,78757,Irrigation - City of Austin,53400
201808,78757,Irrigation - Commercial,2925700
201808,78758,City of Austin,2782100
201808,78758,Commercial,59370600
201808,78758,Irrigation - City of Austin,3153000
201808,78758,Irrigation - Commercial,19759200
201808,78759,Austin Water Utility,17200
201808,78759,City of Austin,182600
201808,78759,Commercial,47119200
201808,78759,Irrigation - City of Austin,2300
201808,78759,Irrigation - Commercial,22735000
201808,78766,Commercial,4900
201808,78766,Irrigation - Commercial,0
201809,78613,Austin Water Utility,600
201809,78613,Commercial,3916200
201809,78613,Irrigation - Commercial,2323000
201809,78617,Austin Water Utility,1527400
201809,78617,City of Austin,1187900
201809,78617,Commercial,16698300
201809,78617,Irrigation - City of Austin,0
201809,78617,Irrigation - Commercial,3924500
201809,78652,Irrigation - Commercial,4611700
201809,78653,Commercial,805000
201809,78653,Irrigation - Commercial,2873500
201809,78653,Wholesale,0
201809,78660,Austin Water Utility,0
201809,78660,Commercial,8217200
201809,78660,Irrigation - City of Austin,0
201809,78660,Irrigation - Commercial,3891000
201809,78660,Wholesale,32656100
201809,78681,City of Austin,15000
201809,78681,Commercial,665500
201809,78681,Irrigation - City of Austin,4000
201809,78681,Irrigation - Commercial,546700
201809,78701,Austin Water Utility,325000
201809,78701,City of Austin,20072000
201809,78701,Commercial,99415000
201809,78701,Irrigation - City of Austin,470400
201809,78701,Irrigation - Commercial,6146300
201809,78701,Large Volume,1498000
201809,78702,Austin Water Utility,37000
201809,78702,City of Austin,1662600
201809,78702,Commercial,27353800
201809,78702,Irrigation - City of Austin,1253000
201809,78702,Irrigation - Commercial,3264500
201809,78703,Austin Water Utility,8200
201809,78703,City of Austin,2459500
201809,78703,Commercial,16841300
201809,78703,Irrigation - City of Austin,519500
201809,78703,Irrigation - Commercial,3561700
201809,78704,Austin Water Utility,9500
201809,78704,City of Austin,3369000
201809,78704,Commercial,44485400
201809,78704,Irrigation - City of Austin,560100
201809,78704,Irrigation - Commercial,7984100
201809,78705,Austin Water Utility,3100
201809,78705,City of Austin,160000
201809,78705,Commercial,31078500
201809,78705,Irrigation - City of Austin,64500
201809,78705,Irrigation - Commercial,4121200
201809,78705,Large Volume,6220000
201809,78710,Commercial,45800
201809,78710,Irrigation - Commercial,0
201809,78712,Commercial,8784000
201809,78712,Irrigation - Commercial,7024200
201809,78712,Irrigation - Large Volume,18926400
201809,78712,Large Volume,14152800
201809,78714,Commercial,650200
201809,78714,Irrigation - Commercial,0
201809,78717,Austin Water Utility,0
201809,78717,City of Austin,248900
201809,78717,Commercial,6874200
201809,78717,Irrigation - City of Austin,0
201809,78717,Irrigation - Commercial,9743500
201809,78719,Austin Water Utility,200500
201809,78719,City of Austin,4583000
201809,78719,Commercial,6984300
201809,78719,Irrigation - City of Austin,238500
201809,78719,Irrigation - Commercial,709100
201809,78719,Wholesale,2052700
201809,78721,Austin Water Utility,144800
201809,78721,City of Austin,1632300
201809,78721,Commercial,5969700
201809,78721,Irrigation - City of Austin,249000
201809,78721,Irrigation - Commercial,2886900
201809,78722,City of Austin,53000
201809,78722,Commercial,4304900
201809,78722,Irrigation - City of Austin,213200
201809,78722,Irrigation - Commercial,1935400
201809,78723,Austin Water Utility,36600
201809,78723,City of Austin,5512300
201809,78723,Commercial,20673400
201809,78723,Irrigation - City of Austin,113400
201809,78723,Irrigation - Commercial,6517300
201809,78724,Austin Water Utility,288500
201809,78724,City of Austin,10471900
201809,78724,Commercial,7121100
201809,78724,Irrigation - City of Austin,0
201809,78724,Irrigation - Commercial,5407000
201809,78725,Austin Water Utility,1413600
201809,78725,City of Austin,260500
201809,78725,Irrigation - Commercial,251700
201809,78725,Large Volume,28891000
201809,78725,Wholesale,1295700
201809,78726,Austin Water Utility,0
201809,78726,City of Austin,15000
201809,78726,Commercial,6312700
201809,78726,Irrigation - Commercial,4220500
201809,78727,City of Austin,27500
201809,78727,Commercial,27423700
201809,78727,Irrigation - City of Austin,0
201809,78727,Irrigation - Commercial,9091400
201809,78728,Commercial,10097100
201809,78728,Irrigation - Commercial,6531600
201809,78728,Wholesale,59346300
201809,78729,City of Austin,136100
201809,78729,Commercial,11964900
201809,78729,Irrigation - City of Austin,53300
201809,78729,Irrigation - Commercial,9884200
201809,78729,Wholesale,45133600
201809,78730,City of Austin,9300
201809,78730,Commercial,4300700
201809,78730,Irrigation - Commercial,6527800
201809,78731,Austin Water Utility,0
201809,78731,City of Austin,93500
201809,78731,Commercial,16979800
201809,78731,Irrigation - City of Austin,753400
201809,78731,Irrigation - Commercial,4966400
201809,78732,Austin Water Utility,0
201809,78732,Commercial,89500
201809,78732,Irrigation - Commercial,0
201809,78735,Austin Water Utility,0
201809,78735,City of Austin,117200
201809,78735,Commercial,11883200
201809,78735,Irrigation - Commercial,10250900
201809,78735,Large Volume,18505000
201809,78735,Wholesale,482000
201809,78736,Commercial,1614400
201809,78736,Irrigation - Commercial,745700
201809,78737,Commercial,402900
201809,78737,Irrigation - Commercial,620200
201809,78737,Wholesale,525900
201809,78739,City of Austin,8000
201809,78739,Commercial,2454300
201809,78739,Irrigation - City of Austin,2100
201809,78739,Irrigation - Commercial,4888000
201809,78739,Wholesale,8151000
201809,78741,Austin Water Utility,0
201809,78741,City of Austin,1125600
201809,78741,Commercial,20908100
201809,78741,Irrigation - City of Austin,2712900
201809,78741,Irrigation - Commercial,7767600
201809,78741,Large Volume,38792000
201809,78742,Austin Water Utility,0
201809,78742,City of Austin,0
201809,78742,Commercial,1450000
201809,78742,Irrigation - Commercial,204800
201809,78744,Austin Water Utility,536200
201809,78744,City of Austin,547600
201809,78744,Commercial,42618800
201809,78744,Irrigation - City of Austin,5320200
201809,78744,Irrigation - Commercial,24959600
201809,78745,City of Austin,1534400
201809,78745,Commercial,34713600
201809,78745,Irrigation - City of Austin,40700
201809,78745,Irrigation - Commercial,9911100
201809,78745,Wholesale,14082300
201809,78746,Austin Water Utility,179000
201809,78746,City of Austin,1836000
201809,78746,Commercial,18163000
201809,78746,Irrigation - City of Austin,38500
201809,78746,Irrigation - Commercial,10467600
201809,78746,Wholesale,158569900
201809,78747,Austin Water Utility,0
201809,78747,Commercial,4596100
201809,78747,Irrigation - Commercial,2598700
201809,78747,Wholesale,6657200
201809,78748,City of Austin,50000
201809,78748,Commercial,15625500
201809,78748,Irrigation - City of Austin,22500
201809,78748,Irrigation - Commercial,13970800
201809,78748,Wholesale,765600
201809,78749,Austin Water Utility,22500
201809,78749,City of Austin,162900
201809,78749,Commercial,14461100
201809,78749,Irrigation - City of Austin,68900
201809,78749,Irrigation - Commercial,11525900
201809,78750,Austin Water Utility,1454300
201809,78750,City of Austin,350600
201809,78750,Commercial,9964100
201809,78750,Irrigation - City of Austin,3800
201809,78750,Irrigation - Commercial,6362800
201809,78751,City of Austin,44400
201809,78751,Commercial,12696900
201809,78751,Irrigation - City of Austin,800
201809,78751,Irrigation - Commercial,1152700
201809,78752,Austin Water Utility,100
201809,78752,City of Austin,100600
201809,78752,Commercial,27845100
201809,78752,Irrigation - City of Austin,374200
